#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
-0.0831912,-0.000351058
-0.0928961,-0.000631146
-0.101925,-0.000515259
-0.116605,-0.000477274
-0.12109,-0.00071891
-0.13573,-0.000629146
-0.145202,-0.000417097
-0.154516,-0.000290348
-0.163814,-0.000297745
-0.17362,-0.000420029
-0.183202,-0.000380578
-0.192571,-0.000460945
-0.207076,-0.000451083
NaN,NaN
-0.197237,-0.000453548
-0.192484,-0.000562038
-0.178433,-0.000629612
-0.168854,-0.000485136
-0.159704,-0.000608421
-0.15011,-0.000663666
-0.140759,-0.000577367
-0.130635,-0.000746033
-0.121281,-0.000521656
-0.111675,-0.000881646
-0.102134,-0.000751964
-0.0881382,-0.000809675
-0.0781001,-0.000642009
-0.0733322,-0.00055571
-0.058814,-0.000598626
-0.049574,-0.000439357
-0.0398505,-0.000402372
-0.0304597,-0.000669665
-0.0202819,-0.000640077
-0.0101325,-0.000658337
-2.05702E-5,-0.000355058
0.0100873,-0.000656871
0.020236,-0.000753033
0.0305119,-0.000598695
0.0407624,-0.000569107
0.0506564,-0.000501068
0.0608149,-0.000597229
0.0711038,-0.000812744
0.0812072,-0.000802881
0.085921,-0.000457685
0.106246,-0.000665803
0.106551,-0.000586901
0.121186,-0.000661871
0.131067,-0.000670268
0.141072,-0.000810812
0.151383,-0.00069346
0.156532,-0.000543053
0.171569,-0.000539122
0.181851,-0.000440494
0.191892,-0.000776827
0.197063,-0.000574641
0.21202,-0.000723582
0.222008,-0.0006792
0.227466,-0.000686597
0.242335,-0.000682665
0.252561,-0.000747773
0.257289,-0.000683666
0.272701,-0.000600832
0.282839,-0.000687131
0.287669,-0.00064768
0.303005,-0.000720185
0.307914,-0.000717719
0.322082,-0.000743376
0.33169,-0.000677803
0.336722,-0.000643283
0.35123,-0.000454426
0.360465,-0.000422372
0.374887,-0.000549122
0.379958,-0.000884454
0.389344,-0.000963356
0.398625,-0.00077943
0.413337,-0.000657146
0.417987,-0.00063742
0.432423,-0.000749376
0.441979,-0.000729651
0.451519,-0.000597504
0.461223,-0.00076517
0.465809,-0.000868729
0.480224,-0.000743979
0.489655,-0.000636489
0.504184,-0.000707994
0.508825,-0.000774567
0.518364,-0.000252843
0.532619,-0.000433838
0.537502,-0.000889989
0.551969,-0.0006962
0.561424,-0.000494014
0.566513,-0.00060497
0.585321,-0.000492548
0.585508,-0.00100294
0.60483,-0.000895454
0.609579,-0.00075591
0.619358,-0.0010296
0.633981,-0.00091718
0.638646,-0.00114402
0.653563,-0.000812156
0.658132,-0.000888592
0.668014,-0.000627229
0.682643,-0.00061097
0.687357,-0.000591244
0.697297,-0.000878263
0.706614,-0.000757445
0.721428,-0.000627764
0.726112,-0.00105926
0.735953,-0.00077917
0.745625,-0.000855606
0.754983,-0.000770308
0.76494,-0.000935508
0.774489,-0.000795964
0.784269,-0.000588847
0.794125,-0.000905454
0.80385,-0.000720528
0.81338,-0.000711666
0.82327,-0.000797964
0.828143,-0.000862072
0.846989,-0.000688009
0.847421,-0.000855675
0.861919,-0.000735857
0.871529,-0.000818224
0.881152,-0.000857675
0.886012,-0.000892195
0.900373,-0.000841415
0.910565,-0.000724063
0.915606,-0.000674749
0.930236,-0.000900126
0.934967,-0.000747254
0.944613,-0.000786705
0.959354,-0.000871538
0.964206,-0.00091592
0.973859,-0.000941577
0.988301,-0.000749254
0.993462,-0.000797102
1.0029,-0.00090066
1.01752,-0.001057
1.02205,-0.000906592
1.03229,-0.000914989
1.04194,-0.000917454
1.05144,-0.000967768
1.06101,-0.000758185
1.07138,-0.000978631
1.08049,-0.00083069
1.09018,-0.00102155
1.09984,-0.000885935
1.10933,-0.00114337
1.1192,-0.000665023
1.13364,-0.000868209
1.13864,-0.000944646
1.15289,-0.000893866
1.15795,-0.000928386
1.1726,-0.00102308
1.18262,-0.000956508
1.18759,-0.00104281
1.2024,-0.000878606
1.21188,-0.000825361
1.22155,-0.000697146
1.23165,-0.000732666
1.23674,-0.000853484
1.25596,-0.000985165
1.25564,-0.000881606
1.27589,-0.000813567
1.28081,-0.000961508
1.29035,-0.00106114
1.30502,-0.000634573
1.31029,-0.000882141
1.32026,-0.000936386
1.33465,-0.000848621
1.33946,-0.000417127
1.35431,-0.000790445
1.36423,-0.000630175
1.36906,-0.000743597
1.38362,-0.000613916
1.39333,-0.000935454
1.40296,-0.000624778
NaN,NaN
