#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.397528,0.0154413
0.402516,0.0171326
0.411534,0.0208396
0.41153,0.0207409
0.420873,0.025011
0.421194,0.025297
0.430167,0.0301677
0.434465,0.0328673
0.438975,0.0361414
0.444026,0.0394943
0.448004,0.04283
0.457071,0.0507997
0.456985,0.0505112
0.465822,0.0596924
0.470056,0.0645261
0.474493,0.0704159
0.479111,0.0762935
0.483198,0.0821241
0.491521,0.0958357
0.495407,0.103313
0.49944,0.110648
0.507526,0.12709
0.507419,0.127215
0.515223,0.145629
0.523081,0.166062
0.523071,0.166045
0.530297,0.187483
0.537742,0.211873
0.537508,0.211479
0.544796,0.236811
0.551789,0.2648
0.555396,0.277455
0.561722,0.308866
0.56543,0.325108
0.572078,0.358026
0.575234,0.375604
0.578457,0.392916
0.587803,0.447478
0.59069,0.465494
0.596871,0.505663
0.59979,0.525904
0.605448,0.567276
0.610944,0.607982
0.613635,0.629726
0.621829,0.695647
0.624391,0.718309
0.629566,0.764292
0.63729,0.837811
0.639677,0.85999
0.644638,0.910309
0.651563,0.985722
0.653788,1.01041
0.660692,1.09022
0.665078,1.14341
0.669524,1.19986
0.675839,1.28347
0.680006,1.34091
0.683781,1.39423
0.687898,1.45534
0.693768,1.54581
0.699368,1.63775
0.70305,1.69983
0.708081,1.7863
0.713104,1.87919
0.717837,1.96981
0.72251,2.06411
0.726917,2.15546
0.731385,2.2526
0.735741,2.34778
0.739931,2.44862
0.745312,2.57945
0.750559,2.71353
0.755436,2.84742
0.759185,2.95132
0.763977,3.09087
0.768461,3.22974
0.772855,3.37286
0.778253,3.55104
0.782238,3.69181
0.786384,3.8423
0.791179,4.02773
0.795952,4.21501
0.800506,4.40955
0.804989,4.60169
0.809264,4.79719
0.813387,4.99334
0.818156,5.23174
0.822031,5.43118
0.8265,5.67124
0.830821,5.91576
0.835019,6.15956
0.839675,6.44456
0.843475,6.68428
0.847649,6.96479
0.851822,7.24601
0.855831,7.52836
0.85973,7.81398
0.864033,8.14362
0.868176,8.46946
0.87217,8.79787
0.876187,9.13646
0.880198,9.48507
0.884604,9.88457
0.888842,10.2833
0.892493,10.6377
0.896958,11.0854
0.900839,11.4857
0.904985,11.9292
0.908897,12.3553
0.912695,12.7828
0.91676,13.2553
0.9203,13.6833
0.924202,14.1571
0.928398,14.6768
0.93959,16.1373
0.949694,17.5593
0.958588,18.8757
0.966686,20.1513
0.974613,21.4612
0.982051,22.7348
0.98874,23.936
0.995185,25.1225
1.00163,26.3587
1.00771,27.5429
1.01374,28.773
1.01932,29.929
1.02469,31.0816
1.02999,32.2378
1.03548,33.457
1.04064,34.6388
1.04567,35.8028
1.05058,36.9685
1.05553,38.1661
1.06057,39.4097
1.06553,40.6471
1.07026,41.844
1.07472,42.9994
1.07928,44.2035
1.08365,45.3664
1.0882,46.5904
1.09267,47.8207
1.09709,49.0543
1.10042,50.0097
1.10024,50.0136
1.1001,50.0145
1.09993,50.0139
1.09982,50.0153
1.09981,50.0168
1.09968,50.0164
1.09962,50.0137
1.09951,50.0193
1.09944,50.0142
1.0994,50.0161
1.09934,50.0177
1.0993,50.0163
1.09922,50.018
1.09916,50.0174
1.09913,50.0169
1.09904,50.0194
1.09901,50.0183
1.09898,50.0167
1.09892,50.0153
1.09889,50.019
1.09882,50.0183
1.09879,50.0208
1.09871,50.0198
1.09868,50.0181
1.09864,50.0199
1.09861,50.022
1.09856,50.0176
1.09848,50.0214
1.09849,50.0192
1.09847,50.0191
1.0984,50.0184
1.09839,50.0205
1.09838,50.0232
1.09832,50.023
1.09826,50.0201
1.09819,50.0207
1.09819,50.0234
1.09815,50.0211
1.09807,50.0216
1.09807,50.02
1.09805,50.0216
1.09806,50.0224
1.09801,50.0243
1.09801,50.0214
1.09793,50.0223
1.0979,50.0184
1.09787,50.022
1.09783,50.0213
1.09783,50.0213
1.09776,50.025
1.09775,50.0224
1.09774,50.0228
1.09771,50.0204
NaN,NaN
