#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
-0.0422614,-0.000537984
-0.0277074,-0.000534053
-0.0228659,-0.000479808
-0.0080382,-0.000609023
0.00202774,-0.000675597
0.00716032,-0.000544916
0.0225801,-0.000333867
0.027563,-0.000647009
0.042966,-0.00085266
0.0481453,-0.000611023
0.0636434,-0.000782155
0.0687365,-0.000651474
0.0789473,-0.000765896
0.0945378,-0.000742239
0.0992456,-0.000628818
0.109388,-0.000686528
0.119941,-0.00090844
0.130411,-0.000694925
0.140387,-0.000539587
0.151379,-0.000927699
0.161113,-0.000789621
0.171454,-0.000687063
0.181852,-0.000489808
0.186939,-0.000800484
0.202098,-0.000648612
0.212415,-0.000723582
0.217588,-0.000691528
0.233291,-0.000687597
0.237941,-0.000781293
0.253462,-0.000834072
0.258684,-0.000720651
0.273917,-0.000748773
0.278966,-0.000711788
0.28903,-0.000696994
0.304927,-0.000572244
0.309981,-0.000718719
0.320184,-0.000829675
0.33113,-0.000887386
0.340174,-0.000741911
0.349903,-0.000639352
0.364496,-0.000619626
0.369563,-0.00104226
0.378703,-0.000810484
0.392869,-0.000878057
0.397936,-0.00077943
0.412502,-0.000669474
0.417261,-0.000662077
0.43629,-0.000502808
0.436315,-0.000692665
0.455418,-0.000622161
0.455432,-0.000543259
0.474915,-0.000882057
0.479476,-0.000682337
0.48934,-0.000722788
0.498533,-0.000695666
0.513276,-0.00067694
0.517997,-0.000598038
0.532965,-0.000396852
0.537501,-0.000692734
0.552276,-0.000437303
0.561791,-0.00091318
0.566327,-0.000543328
0.580713,-0.000739116
0.590325,-0.000905317
0.600472,-0.000858469
0.609801,-0.00103946
0.624322,-0.000770705
0.628668,-0.000903851
0.643443,-0.00100841
0.648277,-0.000724857
0.663312,-0.00107352
0.667984,-0.000676543
0.678002,-0.000783567
0.687953,-0.000825484
0.702393,-0.00059471
0.707381,-0.00048622
0.717051,-0.000664749
0.726907,-0.000726391
0.736661,-0.000816155
0.746443,-0.000683009
0.756233,-0.000844278
0.765909,-0.000935508
0.775651,-0.000869935
0.780767,-0.000872401
0.79535,-0.00107805
0.805402,-0.000745185
0.810197,-0.000748651
0.824796,-0.000748651
0.829857,-0.000702803
0.844369,-0.000959234
0.849293,-0.000769376
0.864126,-0.000834484
0.868882,-0.000878866
0.878531,-0.000882332
0.8882,-0.000805896
0.902633,-0.000767445
0.907579,-0.00058745
0.91781,-0.000835018
0.927314,-0.000923783
0.936964,-0.000759582
0.94689,-0.000799033
0.956967,-0.00106879
0.965991,-0.000780308
0.975507,-0.000879935
0.985817,-0.000613641
0.990505,-0.000871072
1.00476,-0.000876003
1.01448,-0.00116795
1.02362,-0.000931248
1.03336,-0.00103827
1.04244,-0.000732528
1.05219,-0.000622573
1.05683,-0.000930783
1.07597,-0.000941646
1.07579,-0.00110191
1.09008,-0.00100922
1.10499,-0.00102155
1.10457,-0.000982096
1.12352,-0.000960905
1.12863,-0.000916523
1.14315,-0.000821361
1.14796,-0.00102848
1.16243,-0.000977699
1.17185,-0.00120801
1.17641,-0.000771582
1.19097,-0.000969837
1.20063,-0.000940248
1.20992,-0.000923989
1.22419,-0.00101768
1.22894,-0.00110152
1.23867,-0.00101375
1.25309,-0.000750925
1.26313,-0.00100489
1.26795,-0.00107146
1.28277,-0.000887538
1.2923,-0.00095018
1.30238,-0.00105374
1.31214,-0.000919126
1.32187,-0.000899401
1.33128,-0.000663695
1.34116,-0.000885606
1.35601,-0.000568533
1.36091,-0.000839758
1.37098,-0.000904866
1.38542,-0.000453646
1.39038,-0.000873812
1.40517,-0.000822033
NaN,NaN
