#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.00120298 mW
#Current:	-0.000866237 mA
#Voltage:	1.38874 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
17.3712,1.38875,-0.000964043,-0.00133882,0.00535526
17.8937,1.38863,-0.000912263,-0.00126679,0.00506717
18.427,1.38869,-0.000707612,-0.000982655,0.00393062
18.9544,1.38896,-0.000717474,-0.000996541,0.00398616
19.4761,1.38879,-0.000855553,-0.00118818,0.00475273
20.002,1.38895,-0.000983768,-0.0013664,0.00546561
20.521,1.38865,-0.000658298,-0.000914145,0.00365658
21.0544,1.38876,-0.000843224,-0.00117103,0.00468413
21.5858,1.38867,-0.00101829,-0.00141407,0.00565626
22.1134,1.38843,-0.000825964,-0.0011468,0.00458719
22.6406,1.38857,-0.000655832,-0.000910671,0.00364268
23.1488,1.38864,-0.00108733,-0.00150991,0.00603962
23.6731,1.38878,-0.000843224,-0.00117106,0.00468423
24.1899,1.38899,-0.000892538,-0.00123972,0.0049589
24.7203,1.38889,-0.000786513,-0.00109238,0.00436953
25.2457,1.38895,-0.000690352,-0.000958866,0.00383546
25.7795,1.38862,-0.000660764,-0.000917552,0.00367021
26.2986,1.38887,-0.000867881,-0.00120538,0.00482151
26.8312,1.38868,-0.000690352,-0.000958678,0.00383471
27.3588,1.38889,-0.00079391,-0.00110265,0.0044106
27.8827,1.38868,-0.000922126,-0.00128054,0.00512215
28.404,1.38846,-0.000771719,-0.0010715,0.00428601
28.934,1.38851,-0.000806239,-0.00111947,0.0044779
29.4604,1.38852,-0.000695283,-0.000965416,0.00386166
29.9799,1.38844,-0.00064597,-0.000896889,0.00358756
30.5029,1.38877,-0.000544877,-0.00075671,0.00302684
31.0242,1.38875,-0.000648435,-0.000900517,0.00360207
31.552,1.38864,-0.000690352,-0.000958649,0.0038346
32.0816,1.38892,-0.000855553,-0.00118829,0.00475316
32.6141,1.38881,-0.000934454,-0.00129778,0.0051911
33.1398,1.38857,-0.000712543,-0.000989417,0.00395767
33.6517,1.38875,-0.000458578,-0.000636848,0.00254739
34.1837,1.38863,-0.0011613,-0.00161261,0.00645045
34.715,1.38884,-0.000973905,-0.0013526,0.0054104
35.2401,1.38888,-0.000951714,-0.00132182,0.00528727
35.7691,1.3888,-0.000653367,-0.000907395,0.00362958
36.2928,1.38893,-0.0007372,-0.00102392,0.00409569
36.8239,1.38885,-0.000759391,-0.00105468,0.00421873
37.3521,1.38893,-0.000786513,-0.00109242,0.00436966
37.8825,1.38903,-0.000751994,-0.00104454,0.00417816
38.4081,1.38843,-0.000927057,-0.00128715,0.0051486
38.9333,1.38872,-0.00100596,-0.00139699,0.00558798
39.4592,1.38863,-0.00107007,-0.00148593,0.00594373
39.9787,1.38887,-0.000808705,-0.00112319,0.00449274
40.4966,1.38863,-0.000998562,-0.00138663,0.00554651
41.0307,1.38907,-0.000816102,-0.00113362,0.00453449
41.5551,1.38856,-0.000951714,-0.00132152,0.00528607
42.0781,1.38875,-0.000749528,-0.0010409,0.00416361
42.6105,1.38869,-0.000939386,-0.00130451,0.00521805
43.1333,1.38853,-0.000623778,-0.000866133,0.00346453
43.6545,1.38915,-0.000914729,-0.0012707,0.00508279
44.1627,1.38876,-0.000808705,-0.0011231,0.00449239
44.6878,1.38857,-0.000591725,-0.000821653,0.00328661
45.2054,1.38882,-0.000475838,-0.000660852,0.00264341
45.7391,1.38881,-0.00104541,-0.00145187,0.0058075
46.2669,1.38879,-0.00112185,-0.00155801,0.00623202
46.7955,1.38892,-0.000495563,-0.000688297,0.00275319
47.3244,1.3886,-0.00102322,-0.00142084,0.00568337
47.841,1.38884,-0.000880209,-0.00122247,0.00488987
48.3705,1.38871,-0.000697749,-0.000968969,0.00387587
48.8913,1.38866,-0.00097144,-0.001349,0.005396
49.418,1.38865,-0.000695283,-0.000965507,0.00386203
49.9386,1.38864,-0.000591725,-0.000821695,0.00328678
50.4594,1.38861,-0.000922126,-0.00128048,0.0051219
50.9898,1.38871,-0.000853087,-0.00118469,0.00473874
51.513,1.38871,-0.000902401,-0.00125317,0.0050127
52.0379,1.38886,-0.000707612,-0.000982776,0.0039311
52.574,1.38868,-0.000678023,-0.000941561,0.00376624
53.0968,1.38884,-0.000949248,-0.00131835,0.00527342
53.6175,1.38873,-0.00111445,-0.00154767,0.00619067
54.1394,1.38879,-0.000631176,-0.000876568,0.00350627
54.6522,1.38865,-0.000692818,-0.000962081,0.00384832
55.1555,1.38888,-0.00093692,-0.00130127,0.00520507
55.658,1.38901,-0.000707612,-0.000982879,0.00393152
56.1769,1.38882,-0.000729803,-0.00101357,0.00405427
56.7043,1.3888,-0.000665695,-0.000924515,0.00369806
57.231,1.38901,-0.000729803,-0.0010137,0.0040548
57.7471,1.38878,-0.00086295,-0.00119845,0.0047938
58.273,1.38872,-0.000739665,-0.00102719,0.00410876
58.7938,1.38866,-0.0010676,-0.00148253,0.00593013
59.3073,1.38861,-0.000697749,-0.000968898,0.00387559
59.8386,1.38883,-0.00101829,-0.00141423,0.00565692
60.3666,1.38881,-0.000744597,-0.00103411,0.00413643
60.8968,1.38864,-0.000964043,-0.00133871,0.00535483
61.4198,1.38877,-0.000890072,-0.00123611,0.00494442
