#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.000559872 mW
#Current:	0.000373348 mA
#Voltage:	-1.4996 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
38.6234,-0.406893,4.71225E-5,-1.91738E-5,Inf
39.157,-0.611681,4.33284E-5,-2.65031E-5,Inf
39.6853,-0.812464,9.27793E-5,-7.53798E-5,Inf
40.2168,-1.00794,0.000555465,-0.000559874,Inf
40.7491,-1.20928,0.000313965,-0.000379673,Inf
41.271,-1.40872,0.000400401,-0.000564052,Inf
41.7939,-1.60201,0.000654504,-0.00104852,Inf
42.326,-1.50293,0.000363485,-0.000546292,Inf
42.8495,-1.45579,0.00021601,-0.000314464,Inf
43.3798,-1.50277,0.0003265,-0.000490653,Inf
43.9042,-1.48376,0.000466043,-0.000691497,Inf
44.4374,-1.50291,0.000575533,-0.000864977,Inf
44.9592,-1.49365,0.000444852,-0.000664452,Inf
45.4909,-1.503,0.000254995,-0.000383258,Inf
46.0209,-1.49841,0.000550877,-0.000825439,Inf
46.5508,-1.50304,0.000380745,-0.000572273,Inf
47.0855,-1.50326,0.000370882,-0.000557533,Inf
47.6185,-1.50291,0.000595259,-0.000894618,Inf
48.147,-1.50308,0.000610053,-0.000916957,Inf
48.6823,-1.49844,0.00070868,-0.00106192,Inf
49.2073,-1.50296,0.00020075,-0.000301718,Inf
49.7374,-1.49844,0.000457181,-0.000685057,Inf
50.2637,-1.5031,0.000390607,-0.00058712,Inf
50.7964,-1.50294,0.000375813,-0.000564826,Inf
51.3232,-1.50302,0.000499097,-0.000750154,Inf
51.8583,-1.50261,0.000319103,-0.000479487,Inf
52.391,-1.50293,0.00060019,-0.000902047,Inf
52.9055,-1.49851,0.000521288,-0.000781155,Inf
53.4286,-1.50289,0.000614984,-0.000924254,Inf
53.9531,-1.50301,0.000479372,-0.000720498,Inf
54.4843,-1.49807,0.000272255,-0.000407857,Inf
55.0037,-1.50284,0.000129245,-0.000194234,Inf
55.5342,-1.49807,0.000496632,-0.000743989,Inf
56.0658,-1.50257,0.000264858,-0.000397967,Inf
56.5941,-1.49824,0.000425127,-0.000636942,Inf
57.1262,-1.50285,0.00070868,-0.00106504,Inf
57.6579,-1.50297,0.00043499,-0.000653776,Inf
58.1885,-1.49816,0.000294446,-0.000441126,Inf
58.7216,-1.50268,0.000484303,-0.000727753,Inf
59.2502,-1.49786,0.000521288,-0.000780819,Inf
59.7779,-1.50262,0.000619916,-0.000931495,Inf
60.2822,-1.49813,0.000385676,-0.000577791,Inf
60.8018,-1.50257,0.000407867,-0.000612849,Inf
61.3322,-1.4981,0.0003265,-0.000489129,Inf
